moves_used,move_limit
154393,34993105
235837,34983060
414731,34993140
1763234,34997900
468420,34994470
506668,34987680
226663,34983760
1765025,34991250
1535621,34989500
4491408,34999160
1259849,34985860
1458600,34994960
2904417,34999965
938669,34998950
281581,34992300
2517681,34981835
771323,34978020
902403,34997270
344081,34980330
1993586,34973260
665371,34988555
161484,34985720
400089,34998040
424423,34997900
279026,34981170
817060,34997270
223293,34996290
2368226,34999440
656094,34984460
1216193,34971790
722612,34987400
1377394,34996500
3717931,34996500
1008782,34999650
101707,34997935
101309,34984460
164528,34999055
800185,34982220
749804,34999720
1613780,34999160
2095948,35000000
660192,34992125
3273162,35000000
155097,34987610
1295200,34971790
570667,34996710
5628562,34988240
2358074,34999965
1530114,34989255
178939,34998810
740299,34999650
448704,34993140
649401,34999020
791402,34997305
341347,34995765
1423242,35000000
1683248,34993140
728705,35000000
3156884,34982010
1502247,34998075
731446,34986000
362166,34998075
71152,34973260
473845,34996500
1593766,34993280
1693064,34995730
1550779,34997655
1380528,34983060
3608333,34999125
1153184,34997060
284546,34999020
419226,34970775
351497,34999055
5001367,34992300
258606,34976200
2033274,35000000
1949306,34986000
2801060,34999790
751394,34993840
122673,34995275
5094,34997760
323822,34988660
317407,35000000
2829218,34997900
1242753,34984950
7948,34984215
1507927,34978230
2813146,34985790
847018,34982570
1192862,34997760
1368534,34982010
1062688,34991425
1236652,34999440
1319835,34997270
519367,34997760
942297,34990060
1930995,34999965
1064804,34974975
563171,34994960
1196783,34997900
256221,34996815
486354,34997760
717681,34992930
293437,34994960
208822,34994960
1765885,34993350
90325,34988310
1338046,34990865
15092,34998810
2752853,34984565
1995773,34997270
730110,34992720
952044,34997200
2901756,34992720
224782,34970390
1167598,34997900
275546,34988310
651898,34999650
3351941,34991040
428252,34994960
373968,34997795
984585,34999020
1670880,34999930
345013,34996500
2033169,34997900
31202,34991110
533765,34994960
512010,34997655
987928,34982430
2217768,34977600
1210631,34985790
154031,34996500
153342,34986315
156168,35000000
1871604,34998250
1027260,34972700
678991,34992720
807237,34995240
1054583,34984320
18554,34991110
3914657,34989500
2174298,34999055
922545,35000000
1713419,34998285
212754,34976200
32772,34988310
872680,34997025
804394,34995625
1827782,34999650
102097,34992090
335129,34999125
71746,34989080
99997,34982640
2101862,34999020
1418655,34997620
53952,34992650
368884,34993840
458277,34986875
2669150,34984320
700726,34996500
1694053,34996710
271454,34993140
196620,34996815
22486,34971300
319012,34995240
430526,34995275
1665190,34968500
245637,34999685
954465,34996815
855454,34991040
2919189,34971300
142128,34993070
190772,34989360
49110,34998810
295821,34981100
282047,34998180
15821,34998250
276035,34992720
1961950,34999930
777656,34986000
1218367,34998180
678986,34995345
476878,34993770
3815508,34999650
800291,34999020
1087382,34999860
2173689,34999790
885968,34978125
2628793,34996500
1358515,34998075
1203860,34980960
493127,34997760
1217818,34984320
736909,34996500
737622,34999965
434674,34999965
282074,34989360
173130,34999020
414842,34989885
644642,34995555
110806,34989360
1724139,34999860
2278937,34975360
99899,34997900
195219,34999020
3039865,34990900
1346525,34984950
632890,34998740
1565044,34994540
379329,34989605
243013,34997305
235499,34984950
2897980,34989255
2321025,34997760
382893,34989395
340733,34999720
314934,34997620
65818,34986595
923612,34984320
616550,34999055
223656,34993350
51407,34989570
306511,34994925
499741,34991005
1020057,34979175
228730,34998215
528706,34988800
865854,34997340
592489,34986000
1757910,34999125
2383662,34999650
515301,34997760
1201527,34979560
55904,34992300
161306,34989780
1291229,34997375
2026190,34997935
622603,34994960
1815305,34978020
197360,34997760
45020,34998600
46717,34990060
1869473,34999650
211973,34989360
1041895,34997760
4310333,34993350
652986,34990655
288318,34982220
5783992,34983060
516819,34996500
1546402,34991880
471525,34996290
1533788,34996290
1711749,34999125
2189950,34977250
2280764,34981450
1933014,34993280
1032141,34996080
1751507,34998390
101184,34986140
1840234,34998600
439462,34992650
689154,34992720
204007,34982325
424652,34990725
2789579,34998600
57210,34996500
445967,34994575
313184,34989780
712085,34996920
863157,34976970
85661,34997760
1718228,34988800
952872,34980400
2884764,34995660
355469,34996500
6404379,34986735
333822,34992650
1172214,34999230
840314,34998810
4876,34994575
258682,34994540
3736120,34994960
790070,34979175
473335,34979525
197681,34987225
640732,35000000
2129723,34980890
1735603,34996465
362899,34991040
371772,34999720
263433,34994085
124269,34981100
1228219,34969200
926031,34986875
646157,34993770
477218,34994960
553224,34997200
111226,34983550
657158,34996780
948613,34993140
271228,34992440
1289465,34992090
567,34999440
346596,34993630
753795,34994960
196488,34985860
180561,34992650
478053,34998600
1455405,34989150
594274,34988800
1749365,34993490
2389015,34989570
1124610,34982080
224434,34996780
553951,34999650
66676,34982535
1900268,34998705
1568992,34989080
202407,34997620
1423536,34999440
320617,34988800
2201343,34998600
2025893,34993350
5467121,34997900
1209486,34995345
458998,34977600
35709,34997935
910456,34983060
1239838,34993280
346672,34981100
2680905,34999160
368403,34987050
140112,34984565
694074,34999230
1283850,34999440
82893,34991180
526797,34997375
3558957,35000000
413656,34991250
1772387,35000000
948541,34997760
1223198,34995275
2112424,34982535
9912,34999020
170651,34995555
482766,34998390
1273434,34990865
2925018,34997060
1116817,34999930
85729,34979840
7495809,34991880
4246891,34997760
3144614,34998390
215412,34999965
1390021,34997760
756911,34998250
2333588,34985790
5040372,34998810
772849,34996290
1498133,34997900
1631667,34992125
582674,34997760
132254,34975675
456114,34993770
2201781,34987680
52794,34978020
471516,34993525
226962,34991250
152867,34982080
590450,34990270
3247629,34975710
632016,34996080
501554,34994540
2867255,34993140
2719083,34989570
154289,34992930
692708,34989570
1137960,34999790
147942,34996535
169437,34997270
965505,34995660
237297,34998740
2146986,34996500
2287814,34987680
1730526,34999020
881829,34996920
1235748,34999440
2428133,34974030
225385,34988800
4161332,34984565
323019,34989570
645790,34980330
450857,34990725
329700,34997340
81678,34998775
441618,34981590
662315,34997760
1650200,34996500
1262307,35000000
1144012,34986000
1079171,34997025
460085,34995730
1944470,34996290
224929,34978860
431823,34996290
1082653,34997200
2618160,34970390
211950,34996290
656600,34997760
1464428,34997270
1070358,34989570
622941,34989570
1036027,34998740
103308,34999230
156260,34999125
203920,34997760
1940372,34994960
782979,34989570
1591064,34999965
313353,34997025
545387,34985300
1444357,35000000
705098,34999160
56554,34996780
1576846,34979280
551632,34997340
659003,34995555
45000,34980400
250914,34989570
494097,34998600
1602275,34999125
848115,34985860
113732,34989080
355815,34997270
249359,34994295
798377,34995800
558345,34982080
4987153,34994960
4205602,34999230
3577873,34995975
8558,34995800
327337,34998075
362986,34993840
153475,34998180
58128,34990550
453261,34977740
89355,34999860
1638051,34996080
867816,34994960
303213,34999790
423909,34981975
583617,34980995
103661,34994330
374984,34981100
242742,34999965
343060,34984390
648209,34993140
1017436,34993350
662767,34991250
196776,34994365
512545,34993350
446737,34995800
130572,34966365
3263639,34992125
1339788,34996500
419206,34997760
1523507,34995555
331663,34997760
1018513,34993140
80105,34998075
254734,34994960
945848,34999125
6230,34979000
194721,34997935
1570491,34999930
261442,34992300
1444496,34999790
418186,34994575
798381,34989360
697728,34990900
133819,34993840
2409136,34994470
1131341,34990550
293435,34999720
1488098,34997025
409020,34991075
162902,34996080
35961,34986000
1220509,34999650
794974,34989360
472046,35000000
758435,34998740
1524460,34997760
626911,34978230
173766,34983060
758070,34993420
126283,34991180
555008,34995975
529828,35000000
1131924,34984320
1046710,34997760
2614445,34998600
1339989,34984320
1620999,34971300
3196879,34997760
242306,34984320
346509,34993350
1684323,34985300
1028380,34994960
1282917,34975220
78124,34999020
448890,34987680
1755604,34994645
58332,34990025
1669584,34976130
2623659,35000000
2203009,34998250
2325636,35000000
427936,34978860
570758,34997760
34107,34987050
759494,34996605
865398,34994540
2274545,34997025
2104152,34988800
1388324,34983550
1009022,34987050
1227483,34995625
1011286,34996815
135255,34999650
3769319,34996780
34878,34993420
362585,34986315
530792,34996500
293487,34977600
867201,34988975
11668,34993140
169080,34995240
78464,34999440
1441704,34988800
2265550,34975710
193967,34994960
2422458,34998600
1823897,34981100
1499393,34996920
301812,34978125
2373904,34999860
851961,34998495
756356,34987680
163903,34999860
84921,34986000
3362610,34984320
1354862,34971720
426161,34992300
1491404,34999965
1478896,34980400
38657,34992650
593511,34994575
627031,34982010
236752,34996500
394634,34975395
697878,34990725
105369,34999720
928413,34986525
16477,34997760
1057162,34993350
2023017,34996290
1134100,34968780
630443,34993735
616703,35000000
2146129,34999020
387603,34995240
445629,34977460
431075,34989150
156835,34997655
1047545,34986735
340436,35000000
993930,34991040
4145,34998950
516923,34988205
1351720,34985720
402317,34995765
399116,34998810
991757,34970565
634099,34994575
1326460,35000000
1554353,34975710
228528,34991250
455789,34989570
252257,34982640
986196,34991250
705662,34998250
569746,34990865
1830323,34993140
597934,34992930
833122,34997060
1341918,34979035
1203815,34997410
5384916,34991250
724618,34984320
1565470,34975710
418056,34986000
1043577,34998810
530886,34997760
422715,34989360
1182195,34989360
78752,34999160
214332,34982990
2523372,34993350
1611856,34985720
1865661,34998740
894430,34994085
178012,34993630
935830,34977600
2171449,34994960
182535,34998810
644146,34990900
212003,34999020
1235133,34996500
828664,34989570
1610151,34996115
1246811,34988310
191778,34994505
153615,34999125
484424,34997060
1758330,34994540
890445,34984040
2834825,34999650
797612,34997515
456720,34982220
2028421,34996290
475455,34989360
4272451,34999160
1094993,34999650
1034181,34997620
543472,34992930
2334416,34995975
936347,34987680
2086131,34979525
603156,34992720
911505,34998495
767112,34998600
242892,34992720
264084,34982080
714435,34999720
78171,34988310
858239,34981065
319062,34998390
682206,34990725
668937,34997865
292318,34985475
697357,34997900
1512816,34986245
2020132,34999930
2259617,34985300
1043464,34986245
2863903,34988800
362261,34990900
276989,34995730
614538,34993140
225104,34986000
3274287,34996500
1048962,34997935
1601325,35000000
199166,34998495
219563,34997900
10485,34982220
197582,34997375
1488844,34977670
1543214,34990585
468099,34999020
2701502,34982080
113804,34992650
195939,34999020
11770,34990165
347744,34995870
997286,34996920
970458,34998425
1127630,34995240
10134,34992125
228925,34976340
753247,34986000
976745,34994470
1077122,34999720
944205,34977600
537545,34999965
1051783,34979280
692174,34991880
399972,34994960
277379,34995555
1219418,34983760
3182683,34996290
1717982,34997305
388344,34997655
136974,34997655
385373,34990270
2715655,34996080
4437608,34999055
957211,35000000
1612473,34988800
1602357,34995660
1532439,34998810
688600,34983550
2552834,34996920
735147,34996430
4600855,34988800
640861,34989255
377024,34987680
1507124,34986525
730569,34996185
2227388,34993280
887234,34996815
326342,34993350
2338463,34996500
1188662,34997340
141824,34989570
407201,34983025
216560,34995975
1413564,34996290
788542,34986105
517151,34997900
462380,34977845
2010383,34983550
2361541,34989395
1112703,34984320
1201252,34990865
1121215,34993140
785894,34991145
32395,34991250
226926,34999230
1405638,34991040
716596,34986000
504352,34999965
1039636,34997760
3061278,34998950
26728,34971650
3155077,34990900
899951,34976130
279952,34993840
940332,34986735
1426610,34994960
519910,34999965
1204573,34998740
429367,34986000
247269,34989570
1561956,34993420
837701,34993280
2048955,34971650
77354,34994540
263136,34994960
423110,34986700
901332,34980330
2932,34983550
37781,34982745
597207,34996780
4807399,34997620
199614,34997620
652635,34985475
896175,34973120
16536,34998075
72262,34992440
2194442,34999965
1683820,34982220
664351,34997620
145993,34999020
293675,34989080
1596553,34992545
391248,34997760
1558613,34973715
741272,34977950
93165,34997375
15138,34988660
505672,34988660
557450,34999055
2465970,34997760
129393,34989570
1368981,34974170
24775,34998950
447529,34993350
213287,34983760
667502,34987610
999818,34996780
662583,34992720
185866,34993910
361609,34995660
4770136,34995555
215283,34995730
845022,34989430
1679190,34994575
418209,34986000
305340,34986700
477075,34994960
484982,34978860
317889,34999125
895222,34999440
1666038,34990865
851152,34997200
691972,34973505
1398657,34986105
1480400,34993350
242187,34997270
501256,34989780
824682,34998390
241607,34976340
178586,34997200
252553,34989570
144200,34983550
666311,34993840
193073,34975920
1931708,34992650
1258926,34987225
395897,34997270
4834563,34977950
220704,34983130
925940,34985475
914139,34995555
790198,34990200
308159,34987225
1437279,34975920
211302,34996500
816282,34996500
1609640,34989745
314438,34985860
4236924,34990690
2923764,34982640
485769,34992090
2877805,34991250
1274941,34997305
1179120,34996080
570138,34983655
250750,34997760
560016,34997900
1534814,34992300
1409011,34983760
632796,34985720
3081499,34995555
9383,35000000
899925,34996500
1192362,34993840
975174,34993280
631122,34993840
1566515,34997340
600574,34997760
389777,34999860
2454683,34998075
936622,34982325
24951,34997760
331060,34995765
737575,34992930
585174,34989780
123289,34993350
231216,34975395
1632923,34975360
283708,34998495
898335,34995555
2935240,34978230
90518,34986000
399553,34999965
20976,34978300
165610,34992720
793725,34998495
3199730,34987050
464918,34997760
1288037,34997760
495923,34998040
62759,34989080
3148749,34997865
519539,34981100
1231347,34988800
1431268,34999370
266218,34983760
1413582,34979035
1012505,34975360
1752317,34981835
1056406,34997655
1472017,34994085
11545,34995765
358796,34997410
241368,34986140
369602,34971685
697711,34996500
620868,34996780
209501,34995695
549889,34979035
1267516,34981100
1483800,34984320
335335,34998740
225644,34985300
114368,34999020
1351405,34999860
245830,34997900
2035065,34990690
2910687,34997760
455215,34989885
1484211,34999020
1848333,34999545
862844,34995520
854748,34998950
30008,34995625
1914864,34982990
113963,34999125
1024109,34997305
212229,34999965
535686,34988660
4120122,34999580
730795,34999965
361990,34994960
422417,35000000
799015,34997340
703225,34986000
230111,34990865
8582542,34997410
2709369,34986140
66817,34996500
278746,34995765
128709,34996500
1726500,34996780
1432158,34982990
481702,34996500
171726,34990900
1912286,34980890
148910,34996500
34548,34998040
219683,34993490
344811,34994960
56532,34982640
887512,34999370
742760,34996500
304527,34999965
894829,34983060
927555,34993350
311251,34999965
96750,34999160
2012310,34993350
618845,34998285
470225,34992965
1922999,34998600
1366043,34987715
737954,34989150
4034481,34986000
107166,34978020
522194,34987680
1241150,34992895
2918279,34999440
732816,34988310
256244,34974695
2651861,34998600
861766,34998740
61278,34992720
800964,34999020
182512,34993910
1880485,34968360
1120463,34985860
1904677,34981485
318430,34998075
9594,34999965
1037276,34989360
135940,34996920
507862,34996920
32216,34991040
1616126,34997900
196149,35000000
2407308,34997025
2551132,34994925
1040523,34999965
1330796,34996815
442685,34993280
333000,34998495
652905,34983760
965166,34995555
664860,34984565
168465,34996780
1385823,34992545
2063222,34984950
1018624,34999650
1251868,34993350
89687,35000000
315121,34992650
48253,34999965
347713,34998810
3319,34976200
237359,34999965
2801224,34993140
78638,34986000
706898,34990025
1111463,34981975
676836,34993140
294855,34997060
432403,34979350
2677748,34996500
817751,34995765
214462,34999930
2838217,34992440
103304,34983025
1946818,34982080
891994,34992440
1894279,34986000
1285514,34985790
3343576,34995520
1812041,34994575
69501,34989360
911595,34999440
2417928,34993840
5524230,34997760
665595,34997760
3342568,34986000
349255,34999965
467784,34996500
663823,34986910
52805,34986595
182013,34980960
339745,34988800
1270672,34989500
27018,34986140
606121,34967975
728609,34977390
1575325,34980960
917817,34994575
3405845,34988135
2999219,34997340
320810,34991040
325421,34993140
620505,34993525
2052376,34997270
257768,34994540
26189,34997515
1556375,34994470
617151,34976725
127985,34996290
448995,34996290
1017531,34986525
341503,34996500
1542488,34995520
68673,34999440
255838,34995695
1967919,34983550
496729,34996780
326800,34990585
699768,34990515
719457,34998985
95710,34989570
27220,34998810
1407947,34986105
650300,34998180
849122,34981065
109455,34998600
1681011,34977670
262977,34990900
1836137,34974030
157633,34998810
817347,34988205
721365,34984950
6870,34982220
275852,34999720
1003102,34999650
1579266,34984950
549628,34999125
662324,34999685
17814,34986735
798941,34996780
319172,34996780
89189,34998390
216477,34995765
1552137,34994575
93164,34999440
676570,34999965
481162,34991250
15957,34996080
268042,34996080
170130,34987680
3314791,34992720
502981,34989570
411273,34987680
183349,34997725
93763,34995345
2098599,34999650
2828500,34996080
427089,34991075
2285658,34997760
441154,34998180
19132,34999965
1446950,34982430
2070846,34999965
1218642,34991250
2186108,34986000
1942649,34966365
669432,34999020
512318,34996780
125507,34999440
1480297,34999965
917397,34993490
821716,34989080
209732,35000000
783327,34986595
1607618,34987680
2133731,34986105
500563,34997760
815706,34991145
1605406,34993140
324895,34994960
2486663,34997655
1274731,34993280
183985,34997760
219676,34997760
1074387,34999440
517468,34987680
1007369,34989360
509469,34994960
762532,34997655
2055581,34994960
1502775,34990515
474151,34999230
275330,34996815
2674131,34993350
828082,34991075
1653407,34975395
2051112,34982220
906303,34998950
1324529,34994960
1504508,34982150
194418,34992160
750004,34996290
68568,34996080
105079,34993525
1322391,34987680
352509,34993490
154437,34994575
104398,34997060
616439,34988800
528264,34970390
79767,34979035
426990,34996080
511496,34977845
1743433,34977740
1303591,34997760
913326,34986105
1338393,34985300
2469917,34988660
1312758,34993420
867900,34998040
2722237,34980330
851890,34977600
3469178,34995695
182092,34988800
758677,34981100
373511,34967975
3165998,34999440
2569921,34998775
4348373,34990165
954161,34997200
464133,34993350
62812,35000000
190774,34995625
284512,34979175
677107,34991880
125932,34997305
123813,34980680
3577,34997270
235378,34975220
586124,34984565
982772,34999965
180126,34993350
773184,34981100
64945,34998075
890809,34999860
33087,34972315
4784925,34996780
116160,34998740
200699,34989570
662048,35000000
238631,34999965
963065,35000000
682041,34999160
299779,34996500
1586669,34996920
5469676,34978860
1453320,34992720
512640,34997410
1472039,34990900
1671015,34996920
78178,34999965
928278,34990550
261484,34982325
201661,35000000
1993505,34994085
1470703,34977250
442824,34997900
752467,34994575
848532,34994960
1624188,34997760
611656,34988975
295258,34997760
2405104,34998810
1951007,34986000
224246,34990550
168693,34994960
847838,34981590
1274932,34997760
300033,34974730
655840,34980890
22624,34994575
1109910,34997620
308937,34990060
275138,34985020
1068684,34995660
622089,34979035
336021,34995765
838021,34983550
12352,34994645
555724,34999965
1307133,34990690
2362493,34999055
103314,34984950
56584,34999230
362793,34995520
195924,34996500
3050310,34989780
227725,34990900
1898414,34996500
593146,34992720
202873,34988660
673691,34985300
931350,34986525
163326,34999965
659267,34993910
26034,34999650
499006,34998075
2385709,34997340
1798950,34996080
2499470,34988555
1416403,34981100
249466,34999720
320680,34997760
567317,34997340
502260,34980400
888843,34992160
155830,34987680
3171651,34994400
1825849,34986000
2413137,34998670
230825,34992930
294880,34999860
3168336,34987050
1738815,34984320
1204869,34988310
1321283,34988660
2077603,34995765
72833,34992930
1777431,34994960
4582160,34985475
560913,34999965
4028737,34999720
291916,34995660
595091,34998950
245081,34994575
1815536,34987400
110138,34999125
605507,34999650
16192,34983060
191628,34996290
422932,34992720
2357030,34986000
806679,34991880
998661,34989360
709749,34997900
2129,34988975
504338,34998810
1158458,34994960
519528,34999965
2930087,34993350
624812,34999125
195178,34975710
1623231,34997760
1428038,34982010
321926,34997760
1459119,34989780
1074937,34986000
2016214,34994925
1345361,34992650
1041001,34997900
1315468,34989150
1320928,34992720
877337,34999020
486208,34996080
251221,34991775
432687,34986875
541377,34997270
107262,34992300
431564,34999860
190743,34995660
2001030,34981100
1588941,34994960
1003652,34991180
78413,34995660
853424,34995660
121958,34994575
2602426,34985475
13861,34996920
590810,34985790
1035537,34997270
618372,34998950
141515,34989885
849169,34999020
865728,34999965
295996,34981485
152036,34970390
625064,34987365
578432,34999055
654295,34991145
3199744,34995555
107991,34978020
292793,34999370
534689,34990900
252221,34978125
393581,34999160
1783369,34987680
81519,34991110
34709,35000000
833679,35000000
1092346,34982745
2467205,34998390
2239320,34977600
2608,34982220
1084326,34991425
956577,34980120
128279,34994260
707742,34996080
120334,34989780
689757,35000000
2468654,34994505
309222,34997410
775908,34996080
1085842,34993350
874151,34993105
234414,34997760
1844558,34999650
185496,34997270
2031992,34997200
182439,34995870
2497575,35000000
344252,34991040
6581,34987610
1836480,34993910
40556,34997760
14716,34997270
397681,34992160
135921,34999440
3113738,34980120
279127,34997900
966586,34997760
308252,34980995
31243,34982220
81124,34997760
70888,34993280
1155535,34997760
255075,34990515
1685430,34997900
1475881,34981100
1192009,34979000
691615,34999965
130503,34999230
391301,34990200
65201,34990515
217693,34993840
853100,34996500
592625,34977600
99266,34985790
280221,34994085
75890,34998075
2512377,34994085
609465,34971685
1615722,34974730
202294,34976200
1290676,34996780
425934,34982220
582834,34984320
395651,34991040
881510,34997795
446394,34978860
36450,34998180
620823,34998600
437042,34992930
698464,34997865
1185266,34996920
933971,34999720
507188,35000000
85168,34978020
62730,34999965
66298,34988555
734712,34970740
1884661,34996430
542115,34996080
2750750,34996780
2456274,34999650
903150,34993350
258130,34979525
3485686,34998600
2850672,34997900
520688,34997340
411722,34969200
303752,35000000
734355,34993280
975617,34974695
442567,34979000
2600865,34989885
1671579,34989570
592385,34990550
15883,34990725
2205341,34997760
389734,34987400
299760,34992160
105639,34997025
5843627,34981590
678014,34994575
1366492,34988975
32689,35000000
287790,34999020
96199,34996780
1547336,34989500
210200,34996920
1552085,34989395
405109,34997900
408444,34989570
719290,34982640
553622,35000000
2580950,34989360
1338625,34979840
137994,34990900
712036,34987400
22025,34974485
1038977,34996780
247399,34980400
334957,35000000
387213,34995520
338998,34999020
1039981,34996780
1004669,34978230
44563,35000000
521461,34995555
190892,34975675
927941,34993840
352268,34984950
856010,34998810
5952767,34998810
17327,34986000
17578,34990900
736605,34984425
642628,34996815
1542436,35000000
769696,34994960
96167,34999965
275412,34982360
1935427,34995520
172362,34997025
46538,34993630
339182,34996500
642012,34996780
440789,34984320
179526,34984320
167420,34999965
1767369,34986315
130895,34977950
978309,34990270
1945877,34976340
807074,34993140
6463398,34973715
333406,34999650
2706332,34991040
5891332,34998390
1315089,34988800
456221,34989255
382574,34992720
858305,34996500
552328,35000000
1346250,34998075
487964,34997760
350918,34993105
1126465,34982080
394598,34987400
831742,34971300
642108,34994085
1764457,34988205
1653410,34996675
1316,34983655
921506,34996500
2136433,34978230
1773718,34997760
1396389,35000000
1202728,34998285
102735,34987680
630261,34993350
472618,34999020
1949884,34992965
169090,34995800
407280,34998740
796066,34996920
1725866,34985790
733472,34986735
1874798,34986875
258907,34967975
639839,34998390
1160011,34999930
287064,34999020
741614,34988800
1051043,34988800
1610789,34998075
2191397,34981100
904138,34994960
1651201,34997200
113325,34999650
1008121,34985300
1923735,34999860
777098,34993525
602545,34976340
642382,34997760
2083657,34995660
1514592,34986735
3762974,34999685
1539943,34991040
115567,34990165
1268702,34995345
920796,34982080
1406188,34998810
1245750,34989150
1686479,34997760
237186,34989255
94381,34997200
2779266,34992720
81285,34996500
346177,34999440
303270,34997760
1122125,34994925
426672,34997725
1757658,34999860
573333,34997760
81658,34999125
539442,34999440
575525,34997760
283437,34983060
850594,34995695
127148,34996780
1211520,34996080
3766736,34994400
326837,34995660
85656,34993350
2358362,34999440
519250,34996710
840013,34993350
253604,34976200
278631,34996500
343375,34996500
379933,34993840
255937,34997760
1983123,34999440
395381,34987680
605627,34994575
1208510,34999020
1812646,34993140
536642,34981100
2258746,34998390
948194,34974345
1514648,34999020
97801,34988800
2100658,34999230
1626025,34977845
4015781,34990725
1847624,34995240
261806,34996290
271460,34999720
391535,34999125
33542,34997200
2488496,34992720
701927,34991075
309287,34997305
1303043,34994960
1108621,34986700
453055,34989290
1112531,34998810
321078,34997655
721684,34993350
694930,34998180
267312,34986735
454402,34998285
1061563,34986000
3528180,34980330
385959,34984950
1998513,34997900
980735,34980120
96890,34988625
1916279,34997270
17711,34971650
460110,34995275
2041572,34998495
168026,34979175
808907,34986140
82081,34998950
219554,34998775
275026,34983900
3458089,34979035
224959,34996500
789190,34978860
401652,34976725
5177932,34979560
1770522,34988310
104868,34985790
1309736,34994575
1178263,34997375
433475,34985300
1446782,34982430
1056113,34984320
2585408,34999965
1054919,34991250
1025273,34999440
2711954,34993280
2270308,34988660
210635,34999930
207969,34996080
369207,34999965
505080,34992440
1690753,34997760
2369923,34989570
1627900,34999965
1593808,34990900
692327,34973715
1990759,34996500
306155,34989360
1025104,34998040
603518,34973190
339295,34980890
323662,34997760
51080,34998600
667245,34981100
1339602,34999440
61967,34993420
352622,34994925
577410,34986700
1670918,34986735
886977,34996780
491240,34978860
133603,34989255
678858,34994960
1115437,34982640
1135328,34997760
1386521,34989150
656592,34985335
646214,34991040
918049,34987680
287809,34997200
4238149,34986000
849203,34999230
17291,35000000
772640,34996780
780133,34987400
199454,34997200
836245,34998600
1622394,34977460
536940,34995660
2940399,34998600
14646,34987680
1449485,34996605
628443,34989570
960555,34992930
1007695,34998950
257599,34998285
747525,34999790
40459,34982990
1338759,34999230
779603,34989780
2744391,35000000
470255,34993280
3237644,34967975
1571719,34991250
900734,34967975
336097,34996500
280279,34980330
1150132,34996500
1271440,34997270
4781275,34985020
398435,34999965
523515,34999965
1777624,35000000
1227591,34992965
282075,34984950
1679415,34992440
2191103,34992650
21634,34994540
122865,34995345
673696,34999055
2231474,34997025
1975223,34987715
1296736,34974730
573428,34995660
1255073,34995800
4637712,34981450
270811,34992160
723823,34994575
988694,34996500
40535,34997340
10967,34999965
341953,34981100
577406,34987680
263928,34983550
2788258,34979350
2941062,34992720
732761,34997340
549460,35000000
634538,34993350
2161882,34997025
662811,34998600
85995,34997025
371801,34997760
531868,34989360
2388251,34998950
131368,34980400
1141049,34992300
2021333,34982010
947570,34999440
1913621,34998600
934571,34993490
272050,34993490
263759,34997795
790287,34986000
796614,34998495
40007,34993140
649637,34997900
1318255,34982640
463262,34979350
535885,34987680
283492,34997760
974654,34989360
272342,34991250
1514865,34993840
1138859,34992720
1086291,34994960
563630,34998075
155105,34999650
296965,34987680
757551,34997620
46172,34995730
47168,34979175
392123,34994960
4442964,34997760
2108460,34998040
2331382,34989080
3156310,34996080
297314,34998810
1740777,34994960
1041457,34999020
524629,34993140
957395,34994575
549667,34999160
56662,34987680
280457,34996430
1089626,34983060
1114744,34976025
271452,34999650
712054,34999965
782255,34980960
2059,34988380
1523880,34973505
107855,34999965
160795,34996500
1089,34993910
197516,34971300
428146,34985475
211851,34998040
1659834,34994540
414704,34983550
45705,34995240
528286,34970740
637593,34994400
1654832,34990690
211943,34999965
104766,34990900
1723969,34982220
2544536,34998600
4324794,34997760
1235266,35000000
2226138,34998740
1212821,34994330
2197424,34993140
401261,34997270
564470,34997620
104019,34982990
1199108,34999650
144339,34999720
257793,34996500
3445876,34990690
77345,34998390
440329,34986700
1191804,34994960
276802,34989780
1225766,34986525
1165214,34998810
270324,34997340
67489,34997375
110541,34997760
994604,34992930
444427,34990410
638146,34991250
268215,34977250
1728694,34998950
449555,34979280
907470,34996780
336256,34982640
4692304,34999020
163850,34986000
1965365,34986910
878333,34978860
4909771,34993140
1549125,34996500
734642,34995765
825863,34996920
2730773,34996675
754781,34987400
118829,34986000
572194,34996080
2749597,34985300
245731,34987680
737630,34986000
2380999,34991005
1333168,34987400
264290,34999440
3393806,34995520
1161043,34989570
382119,34998705
186156,34986105
28399,34991180
359401,34988205
519037,34999930
1022833,34978860
2489603,34993350
592868,34998950
346265,34990725
1601467,34979525
281666,34999230
5390,34988310
67431,34999685
57920,34999090
36735,34979525
3618750,34993140
1223858,34985860
121170,34996290
2762185,34977950
8482617,34997270
104201,34998950
513430,34983060
923915,34970740
3131358,34980680
1704385,34990900
435035,34984390
804347,34999440
1244123,34995730
548774,34987610
2389902,34999440
1469441,34996780
187948,34989500
1127803,34996500
315980,35000000
562549,34995345
1376863,34991880
936856,34998740
684657,34981170
2018033,34993140
1574074,34992440
166074,34988800
1184639,34995975
1859747,34987680
1055732,34995275
984165,34997760
98806,34986700
32017,34998810
316800,34993350
1002388,34993840
41374,34983550
2655746,34984950
10514,34989255
1084186,35000000
1391873,34993350
588893,34982220
1064110,34994960
412426,34981590
1782828,34998810
1102903,34994960
1456333,34998740
963091,34993280
189715,34989780
2783076,34988310
134276,34990725
508276,34982535
953487,34997340
998711,34991040
726433,34994960
376280,34999440
190810,34997025
49990,34986140
545790,34982570
58944,34999965
